sentiment,sentence,processed,vector
0,"arghhhh, i dunno where my ipod is ","['arghhhh', ',', 'dunno', 'ipod']",[0. 0. 0. ... 0. 0. 0.]
0,my dog can't move anymore. praying that he will be okay ,"['dog', ""can't"", 'move', 'anymor', '.', 'pray', 'okay']",[0. 0. 0. ... 0. 0. 0.]
0,"i should be sleeping, i have a stressed out week coming to me. ","['sleep', ',', 'stress', 'week', 'come', '.']",[0. 0. 0. ... 0. 0. 0.]
0,"Wants to be at home. I am hot, bad headache and still have to get my shots ","['want', 'home', '.', 'hot', ',', 'bad', 'headach', 'still', 'get', 'shot']",[0. 0. 0. ... 0. 0. 0.]
0,"Took pics of my car for sale, starbucks and gonna go see up ..all alone because everybody is 9-5 ","['took', 'pic', 'car', 'sale', ',', 'starbuck', 'gonna', 'go', 'see', '.', '.', 'alon', 'everybodi', '5']",[0. 0. 0. ... 0. 0. 0.]
0,"Just got my presentation done, 23 slides done...  I'm crying for this week will be the hardest of all weeks.","['got', 'present', 'done', ',', 'slide', 'done', '...', ""i'm"", 'cri', 'week', 'hardest', 'week', '.']",[0. 0. 0. ... 0. 0. 0.]
0,"@RyanSeacrest is it just me, or she hates anoop. i mean seriously, she's kinda mean to him. ","[',', 'hate', 'anoop', '.', 'mean', 'serious', ',', 'kinda', 'mean', '.']",[0. 0. 0. ... 0. 0. 0.]
0,Because of my dog she was loose!  &lt;&lt;Go Lakers&gt;&gt;,"['dog', 'loos', 'lt', ';', 'lt', ';', 'go', 'laker', 'gt', ';', 'gt', ';']",[0. 0. 0. ... 0. 0. 0.]
0,I'm off too bed. I gotta wake up hella early tomorrow morning. ,"[""i'm"", 'bed', '.', 'gotta', 'wake', 'hella', 'earli', 'tomorrow', 'morn', '.']",[0. 0. 0. ... 0. 0. 0.]
0,guess I have to wait another year to see Taylor Swift ,"['guess', 'wait', 'anoth', 'year', 'see', 'taylor', 'swift']",[0. 0. 0. ... 0. 0. 0.]
0,Full of hayfever today and feeling crap. ,"['full', 'hayfev', 'today', 'feel', 'crap', '.']",[0. 0. 0. ... 0. 0. 0.]
0,@acacia_scott &amp; @anasanaturals I need your pins again I reset my phone and lost all my contacts ,"['amp', ';', 'need', 'pin', 'reset', 'phone', 'lost', 'contact']",[0. 0. 0. ... 0. 0. 0.]
0,wednesday my b-day! don't know what 2 do!! ,"['wednesday', 'b-day', 'know']",[0. 0. 0. ... 0. 0. 0.]
0,There's an inch of snow on the ground (and counting). I'm worried about the poor flowers ,"[""there'"", 'inch', 'snow', 'ground', '(', 'count', ')', '.', ""i'm"", 'worri', 'poor', 'flower']",[0. 0. 0. ... 0. 0. 0.]
0,Betsey is up sick! Fever and throwing up!  poor baby girl!!!,"['betsey', 'sick', 'fever', 'throw', 'poor', 'babi', 'girl']",[0. 0. 0. ... 0. 0. 0.]
0,i want short stack to come to england already ,"['want', 'short', 'stack', 'come', 'england', 'alreadi']",[0. 0. 0. ... 0. 0. 0.]
0,I feel feverish: sweaty and shivery. fever is a symptom of piggy flu. noooo ,"['feel', 'feverish', ':', 'sweati', 'shiveri', '.', 'fever', 'symptom', 'piggi', 'flu', '.', 'noooo']",[0. 0. 0. ... 0. 0. 0.]
0,i made mcdonalds lose $1.57 cents today...im gunna get fired ,"['made', 'mcdonald', 'lose', '$1.57', 'cent', 'today', '...', 'im', 'gunna', 'get', 'fire']",[0. 0. 0. ... 0. 0. 0.]
0,iPhone isn't giving me a data connection ,"['iphon', 'give', 'data', 'connect']",[0. 0. 0. ... 0. 0. 0.]
0,"I wish I'd studied harder at school, I always wanted to work in the NASA control room   *sighs*","['wish', ""i'd"", 'studi', 'harder', 'school', ',', 'alway', 'want', 'work', 'nasa', 'control', 'room', 'sigh']",[0. 0. 0. ... 0. 0. 0.]
0,Farrah Fawcett has passed away after losing her battle with cancer.  - http://bkite.com/08Tv6,"['farrah', 'fawcett', 'pass', 'away', 'lose', 'battl', 'cancer', '.']",[0. 0. 0. ... 0. 0. 0.]
0,@CannonGod My Hay Fever is awful already. Nipping into the village later and get myself some Piriton. ,"['hay', 'fever', 'aw', 'alreadi', '.', 'nip', 'villag', 'later', 'get', 'piriton', '.']",[0. 0. 0. ... 0. 0. 0.]
0,Just going to cry myself to sleep after watching Marley and Me.  ,"['go', 'cri', 'sleep', 'watch', 'marley', '.']",[0. 0. 0. ... 0. 0. 0.]
0,I hate when I have to call and wake people up ,"['hate', 'call', 'wake', 'peopl']",[0. 0. 0. ... 0. 0. 0.]
0,I am bored ,['bore'],[0. 0. 0. ... 0. 0. 0.]
0,i am so upset right now...I'm still at work and about to die of sickness I've got a horrible fever and my ass shouldn't be here!! ,"['upset', 'right', '...', ""i'm"", 'still', 'work', 'die', 'sick', ""i'v"", 'got', 'horribl', 'fever', 'ass']",[0. 0. 0. ... 0. 0. 0.]
0,is @ maccas using his iPod touch 2 twitted LOL I wanna go home! I jst kno iPods guns run outta battery ,"['macca', 'use', 'ipod', 'touch', 'twit', 'lol', 'wanna', 'go', 'home', 'jst', 'kno', 'ipod', 'gun', 'run', 'outta', 'batteri']",[0. 0. 0. ... 0. 0. 0.]
0,"listening to harry potter soundtracks  too bad i can't see the movie the 15th of july, i'll be in england by then, back on the 19th. crap!","['listen', 'harri', 'potter', 'soundtrack', 'bad', ""can't"", 'see', 'movi', 'th', 'juli', ',', ""i'll"", 'england', ',', 'back', 'th', '.', 'crap']",[0. 0. 0. ... 0. 0. 0.]
0,What.. AM I DOING!?  Well.. I am currently upset that Xbox Live is down ,"['.', '.', '?', 'well', '.', '.', 'current', 'upset', 'xbox', 'live']",[0. 0. 0. ... 0. 0. 0.]
0,@alibartlett yeh i found out just then on facebook. she was cool. it's so sad  Well start being on time and doing stuff right then! silly!,"['yeh', 'found', 'facebook', '.', 'cool', '.', 'sad', 'well', 'start', 'time', 'stuff', 'right', 'silli']",[0. 0. 0. ... 0. 0. 0.]
0,"2morrow will be day one of no smoking, don't expect to last long, Thank's a lot @barackobama 4 taking my one joy and doubling the price ","['morrow', 'day', 'one', 'smoke', ',', 'expect', 'last', 'long', ',', ""thank'"", 'lot', 'take', 'one', 'joy', 'doubl', 'price']",[0. 0. 0. ... 0. 0. 0.]
0,@B_Barnett I did not really see that coming ,"['realli', 'see', 'come']",[0. 0. 0. ... 0. 0. 0.]
0,i wanna go taylor swift concert in wembley!!!!! and miley in NEC but i cant afford miley ,"['wanna', 'go', 'taylor', 'swift', 'concert', 'wembley', 'miley', 'nec', 'cant', 'afford', 'miley']",[0. 0. 0. ... 0. 0. 0.]
0,Damn Lebron Kobe SHowin Who Should Of Been MVP This Year 2 Damn i'm lookin stupied hoping u guys can pull a comeback from 3-1 ,"['damn', 'lebron', 'kobe', 'showin', 'mvp', 'year', 'damn', ""i'm"", 'lookin', 'stupi', 'hope', 'u', 'guy', 'pull', 'comeback', '1']",[0. 0. 0. ... 0. 0. 0.]
0,Just got off the phone.. my dad called me saying that his prostate cancer might have returned. He goes for tests friday ,"['got', 'phone', '.', '.', 'dad', 'call', 'say', 'prostat', 'cancer', 'might', 'return', '.', 'goe', 'test', 'friday']",[0. 0. 0. ... 0. 0. 0.]
0,I wish taylor swift was coming to glasgow. ,"['wish', 'taylor', 'swift', 'come', 'glasgow', '.']",[0. 0. 0. ... 0. 0. 0.]
0,"I just woke up, thanks to my friend screaming in my house..been in bed w a freakin headache. ","['woke', ',', 'thank', 'friend', 'scream', 'hous', '.', '.', 'bed', 'w', 'freakin', 'headach', '.']",[0. 0. 0. ... 0. 0. 0.]
0,@stephenkruiser that's horrible  sorryto hear that.,"[""that'"", 'horribl', 'sorryto', 'hear', '.']",[0. 0. 0. ... 0. 0. 0.]
0,taylor swift..... where are you. i have been looking on ticket master everyday for your concerts.. but your like enver comign to toronto! ,"['taylor', 'swift', '...', '.', '.', '.', 'look', 'ticket', 'master', 'everyday', 'concert', '.', '.', 'like', 'enver', 'comign', 'toronto']",[0. 0. 0. ... 0. 0. 0.]
0,@melissaohh yeh. he had cancer didnt he? ,"['yeh', '.', 'cancer', 'didnt', '?']",[0. 0. 0. ... 0. 0. 0.]
0,"@wehadatime If you figure it out, I'll co-author a book with you.  Sadly Oprah likely won't let us on her show. ","['figur', ',', ""i'll"", 'co-author', 'book', '.', 'sadli', 'oprah', 'like', 'let', 'us', 'show', '.']",[0. 0. 0. ... 0. 0. 0.]
0,How embarrassing is it to have a Russian newspaper make fun of us for abandoning capitalism in exchange for Obama-flavored fascism?  Wow! ,"['embarrass', 'russian', 'newspap', 'make', 'fun', 'us', 'abandon', 'capit', 'exchang', 'obama-flavor', 'fascism', '?', 'wow']",[0. 0. 0. ... 0. 0. 0.]
0,"@untrainedninja I use tweetdeck for my mb while I use tweetie for my iPhone but once I get stuck in API he'll, both apps don't work. ","['use', 'tweetdeck', 'mb', 'use', 'tweeti', 'iphon', 'get', 'stuck', 'api', ""he'll"", ',', 'app', 'work', '.']",[0. 0. 0. ... 0. 0. 0.]
0,Also; MCM Expo tomorrow and I'm really looking forward to it  but london transport is fucked so i dunno if we'll get there on time ,"['also', ';', 'mcm', 'expo', 'tomorrow', ""i'm"", 'realli', 'look', 'forward', 'london', 'transport', 'fuck', 'dunno', ""we'll"", 'get', 'time']",[0. 0. 0. ... 0. 0. 0.]
0,please don't eat VEAL people. just saw a video of how calves are reared then slaughtered on oprah - so sad for the poor baby cows ,"['pleas', 'eat', 'veal', 'peopl', '.', 'saw', 'video', 'calv', 'rear', 'slaughter', 'oprah', 'sad', 'poor', 'babi', 'cow']",[0. 0. 0. ... 0. 0. 0.]
0,"Jogging, isnt REALLY that cool, especially if you've got a fever ","['jog', ',', 'isnt', 'realli', 'cool', ',', 'especi', 'got', 'fever']",[0. 0. 0. ... 0. 0. 0.]
0,homework homework homework ,"['homework', 'homework', 'homework']",[0. 0. 0. ... 0. 0. 0.]
0,@tommcfly back to England? South America will miss you  please come back soon,"['back', 'england', '?', 'south', 'america', 'miss', 'pleas', 'come', 'back', 'soon']",[0. 0. 0. ... 0. 0. 0.]
0,Is terrified she accidentally deleted a reference in her management assignment and hopes she doesnt get in trouble when she gets back ,"['terrifi', 'accident', 'delet', 'refer', 'manag', 'assign', 'hope', 'doesnt', 'get', 'troubl', 'get', 'back']",[0. 0. 0. ... 0. 0. 0.]
0,I think I have a fever... Boo!  - wanting me some cpk mexican tortilla soup!,"['think', 'fever', '...', 'boo', 'want', 'cpk', 'mexican', 'tortilla', 'soup']",[0. 0. 0. ... 0. 0. 0.]
0,I'm really sad about Farrah  I HATE cancer! I wish we could find something to BEAT that disease!,"[""i'm"", 'realli', 'sad', 'farrah', 'hate', 'cancer', 'wish', 'could', 'find', 'someth', 'beat', 'diseas']",[0. 0. 0. ... 0. 0. 0.]
0,I think Oprah and an extremely negative show ,"['think', 'oprah', 'extrem', 'neg', 'show']",[0. 0. 0. ... 0. 0. 0.]
0,Is never going to eat McDonalds again! They have ruined the humble junior burger with pepper  and now it tastes like crap,"['never', 'go', 'eat', 'mcdonald', 'ruin', 'humbl', 'junior', 'burger', 'pepper', 'tast', 'like', 'crap']",[0. 0. 0. ... 0. 0. 0.]
0,I've had a headache for 3 days straight went to the doc and I am dehydrated  drinking lottttts of water now!,"[""i'v"", 'headach', 'day', 'straight', 'went', 'doc', 'dehydr', 'drink', 'lottttt', 'water']",[0. 0. 0. ... 0. 0. 0.]
0,is up and has a bad headache ,"['bad', 'headach']",[0. 0. 0. ... 0. 0. 0.]
0,is suffering very badly with hayfever today ,"['suffer', 'badli', 'hayfev', 'today']",[0. 0. 0. ... 0. 0. 0.]
0,@amalah I am very jealous.  I was supposed to go see it in Seattle with a friend this summer but she had to bail out because of work ,"['jealou', '.', 'suppos', 'go', 'see', 'seattl', 'friend', 'summer', 'bail', 'work']",[0. 0. 0. ... 0. 0. 0.]
0,5:30am I'm fuckin tired... Up for more than 24 hours straight no naps  gnite for now Vegas  http://twitpic.com/7w83x,"[':', '30am', ""i'm"", 'fuckin', 'tire', '...', 'hour', 'straight', 'nap', 'gnite', 'vega']",[0. 0. 0. ... 0. 0. 0.]
0,@razzman Hmmm...Lebron vs. Kobe shattered. ,"['hmmm', '...', 'lebron', 'vs', '.', 'kobe', 'shatter', '.']",[0. 0. 0. ... 0. 0. 0.]
0,My luggage weighed 49.5 lbs. Nice. Off to Colorado for a week.. Then to Seattle for a few months! Gonna miss my Daddy ,"['luggag', 'weigh', 'lb', '.', 'nice', '.', 'colorado', 'week', '.', '.', 'seattl', 'month', 'gonna', 'miss', 'daddi']",[0. 0. 0. ... 0. 0. 0.]
0,Not so good of a morning   The lakers lost,"['good', 'morn', 'laker', 'lost']",[0. 0. 0. ... 0. 0. 0.]
0,@jonasbrothers http://twitpic.com/6q1om - OMG the Jonas´s youtube page is closed now      why?,"['omg', 'jonass', 'youtub', 'page', 'close', '?']",[0. 0. 0. ... 0. 0. 0.]
0,Still doing my homework!!! ,"['still', 'homework']",[0. 0. 0. ... 0. 0. 0.]
0,Heard my baby is running a fever and not feeling good. Wishing I was home. ,"['heard', 'babi', 'run', 'fever', 'feel', 'good', '.', 'wish', 'home', '.']",[0. 0. 0. ... 0. 0. 0.]
0,"#Cavs lost, Lebron may be the king but he needs more help from his people!  worst day ever.","['lost', ',', 'lebron', 'may', 'king', 'need', 'help', 'peopl', 'worst', 'day', 'ever', '.']",[0. 0. 0. ... 0. 0. 0.]
0,cant be bothered to get a starbuckss if my sis was here get it for me I MISS HER!!! i feel sooooooooo        feel like upset,"['cant', 'bother', 'get', 'starbuckss', 'si', 'get', 'miss', 'feel', 'sooooooooo', 'feel', 'like', 'upset']",[0. 0. 0. ... 0. 0. 0.]
0,"Crying, Watching Oprah. A little boy who lost his legs. What a sweet &amp; joyful child. A true miracle.  Celine is on, Great Heart.","['cri', ',', 'watch', 'oprah', '.', 'littl', 'boy', 'lost', 'leg', '.', 'sweet', 'amp', ';', 'joy', 'child', '.', 'true', 'miracl', '.', 'celin', ',', 'great', 'heart', '.']",[0. 0. 0. ... 0. 0. 0.]
0,"Fever, headache, fatigue - got the bug from the kids. Water and Airborne did not help. ","['fever', ',', 'headach', ',', 'fatigu', 'got', 'bug', 'kid', '.', 'water', 'airborn', 'help', '.']",[0. 0. 0. ... 0. 0. 0.]
0,@_despina my friend took off the obama pin and lit it on fire ,"['friend', 'took', 'obama', 'pin', 'lit', 'fire']",[0. 0. 0. ... 0. 0. 0.]
0,in english 231 with a sore throat and headache ,"['english', 'sore', 'throat', 'headach']",[0. 0. 0. ... 0. 0. 0.]
0,"@christinarnia I was looking around and there's a facebook group about Tori's boyfriend Alex, who died a few days before her. It's so sad ","['look', 'around', ""there'"", 'facebook', 'group', ""tori'"", 'boyfriend', 'alex', ',', 'die', 'day', '.', 'sad']",[0. 0. 0. ... 0. 0. 0.]
0,is upset that i missed the taylor swift special ,"['upset', 'miss', 'taylor', 'swift', 'special']",[0. 0. 0. ... 0. 0. 0.]
0,Going to the shower. I hate Londons weather at the moment ,"['go', 'shower', '.', 'hate', 'london', 'weather', 'moment']",[0. 0. 0. ... 0. 0. 0.]
0,"Just spent £10 on cards (which I hate buying anyway) then left them in Mcdonalds, when I went back to get them they had gone. Not Happy ","['spent', 'card', '(', 'hate', 'buy', 'anyway', ')', 'left', 'mcdonald', ',', 'went', 'back', 'get', 'gone', '.', 'happi']",[0. 0. 0. ... 0. 0. 0.]
0,Apparently it works but the facebook app crashes ,"['appar', 'work', 'facebook', 'app', 'crash']",[0. 0. 0. ... 0. 0. 0.]
0,Cavs lost  I'm really upset. I'm going to bed.,"['cav', 'lost', ""i'm"", 'realli', 'upset', '.', ""i'm"", 'go', 'bed', '.']",[0. 0. 0. ... 0. 0. 0.]
0,Vegas at 8:00am! A little bummed gonna miss bobo ,"['vega', ':', '00am', 'littl', 'bum', 'gonna', 'miss', 'bobo']",[0. 1. 0. ... 0. 0. 0.]
0,"I reaaly miss john mayer's twitters.  fuck rude people. Remove him if you don't like his tweets, bitchfucks.","['reaali', 'miss', 'john', ""mayer'"", 'twitter', '.', 'fuck', 'rude', 'peopl', '.', 'remov', 'like', 'tweet', ',', 'bitchfuck', '.']",[0. 0. 0. ... 0. 0. 0.]
0,@LesleyLambert I'm hurting for a java   home brew or starbucks?,"[""i'm"", 'hurt', 'java', 'home', 'brew', 'starbuck', '?']",[0. 0. 0. ... 0. 0. 0.]
0,Cavs well it's over for Lebron and the Cavs... ,"['cav', 'well', 'lebron', 'cav', '...']",[0. 0. 0. ... 0. 0. 0.]
0,Superneej: Morning! Bah Car won't start.. waiting for the ANWB.... ,"['superneej', ':', 'morn', 'bah', 'car', 'start', '.', '.', 'wait', 'anwb', '...', '.']",[0. 0. 0. ... 0. 0. 0.]
0,Missing Texas hold'em poker play today.... Facebook apps down and unresponsive... ,"['miss', 'texa', ""hold'em"", 'poker', 'play', 'today', '...', '.', 'facebook', 'app', 'unrespons', '...']",[0. 0. 0. ... 0. 0. 0.]
0,I want my xbox back  #codwaw #mp1 #MP2 #xbox #WTF #Need,"['want', 'xbox', 'back']",[0. 0. 0. ... 0. 0. 0.]
0,Xbox Live will be down in about 1 hour... sadface  lol,"['xbox', 'live', 'hour', '...', 'sadfac', 'lol']",[0. 0. 0. ... 0. 0. 0.]
0,is SO sick of watching him play xbox 360  somebody humor me PLEEEEEEEEEEEASE!!!,"['sick', 'watch', 'play', 'xbox', 'somebodi', 'humor', 'pleeeeeeeeeeeas']",[0. 0. 0. ... 0. 0. 0.]
0,Itchy eyes!! Stupid hayfever ,"['itchi', 'eye', 'stupid', 'hayfev']",[0. 0. 0. ... 0. 0. 0.]
0,Damn @omgk I finally hit 10k and I have been on #xbox for over 3 years ,"['damn', 'final', 'hit', 'k', 'year']",[0. 0. 0. ... 0. 0. 0.]
0,@parkerbrookie :yeah it definitely doesnt work  i was hoping it was like a secret # that could transfer you to Obama or something..,"[':', 'yeah', 'definit', 'doesnt', 'work', 'hope', 'like', 'secret', 'could', 'transfer', 'obama', 'someth', '.', '.']",[0. 0. 0. ... 0. 0. 0.]
0,"Very sad about Farrah Fawcett  People shouldn't have to die from cancer anymore, let's please find a cure!! :-/","['sad', 'farrah', 'fawcett', 'peopl', 'die', 'cancer', 'anymor', ',', ""let'"", 'pleas', 'find', 'cure', ':']",[0. 0. 0. ... 0. 0. 0.]
0,Starting my 2nd shift! Im going to miss like an hour of the lakers game! ,"['start', 'nd', 'shift', 'im', 'go', 'miss', 'like', 'hour', 'laker', 'game']",[0. 0. 0. ... 0. 0. 0.]
0,@joannasayswhat  My old phone doesn't have a sim card.,"['old', 'phone', 'sim', 'card', '.']",[0. 0. 0. ... 0. 0. 0.]
0,"Damn it, Lakers won't be starting their parade outside my workplace. ","['damn', ',', 'laker', 'start', 'parad', 'outsid', 'workplac', '.']",[0. 0. 0. ... 0. 0. 0.]
0,@chriscuzzy awww you lucky thing here i am stuck in england with the not very sunny weather  wubu2?,"['awww', 'lucki', 'thing', 'stuck', 'england', 'sunni', 'weather', 'wubu2', '?']",[0. 0. 0. ... 0. 0. 0.]
0,Brazilian keratin treatment apparently means no washing your hair for 4 days. It's only day two and I'm already stringy and greaser gross ,"['brazilian', 'keratin', 'treatment', 'appar', 'mean', 'wash', 'hair', 'day', '.', 'day', 'two', ""i'm"", 'alreadi', 'stringi', 'greaser', 'gross']",[0. 0. 0. ... 0. 0. 0.]
0,Why oh why do I watch Oprah? Every time I do I cry. OMG these great dads are...great! This will be another tough weekend for us  #fb,"['oh', 'watch', 'oprah', '?', 'everi', 'time', 'cri', '.', 'omg', 'great', 'dad', '...', 'great', 'anoth', 'tough', 'weekend', 'us']",[0. 0. 0. ... 0. 0. 0.]
0,the news SHOULD have been that Shaq &amp; Lebron both sign with the Knicks. We haven't had a decent team in forever ,"['news', 'shaq', 'amp', ';', 'lebron', 'sign', 'knick', '.', 'decent', 'team', 'forev']",[0. 0. 0. ... 0. 0. 0.]
0, the closest BGT tour is Cardiff or London dam it why doesnt anybody other than the Chuckle Brothers tour the Westcountry?,"['closest', 'bgt', 'tour', 'cardiff', 'london', 'dam', 'doesnt', 'anybodi', 'chuckl', 'brother', 'tour', 'westcountri', '?']",[0. 0. 0. ... 0. 0. 0.]
0,Amazing reception!! Too bad about the Cavs ,"['amaz', 'recept', 'bad', 'cav']",[0. 0. 0. ... 0. 0. 0.]
0,had to miss out on lunch...random sickness  watching oprah's big give in bed,"['miss', 'lunch', '...', 'random', 'sick', 'watch', ""oprah'"", 'big', 'give', 'bed']",[0. 0. 0. ... 0. 0. 0.]
0,is so disappointed with the lakers!!!  must come back on game 5!!!,"['disappoint', 'laker', 'must', 'come', 'back', 'game']",[0. 0. 0. ... 0. 0. 0.]
0,watching all kinds of highlights of Lakers celebrating... blegh! ,"['watch', 'kind', 'highlight', 'laker', 'celebr', '...', 'blegh']",[0. 0. 0. ... 0. 0. 0.]
0,@londonerin26 When were you in la? Bad news! I have to work on the reunion ,"['la', '?', 'bad', 'news', 'work', 'reunion']",[0. 0. 0. ... 0. 0. 0.]
0,Too many people at the starbucks drive thru!!!!!!!!!!! Ahhhhhh! I guess coffee from the grungy old office coffee pot it is ,"['mani', 'peopl', 'starbuck', 'drive', 'thru', 'ahhhhhh', 'guess', 'coffe', 'grungi', 'old', 'offic', 'coffe', 'pot']",[0. 0. 0. ... 0. 0. 0.]
