sentiment|sentence|sentiment_score|confidence_rating|explanation_score|explanation|processed|vector|results|fold
1|Reasonably priced also!|0.9|0.9333333333333332|0.9333333333333332|The explanation suggests that the statement is positive because it mentions that the item is reasonably priced, indicating satisfaction with the cost and enthusiasm.|['reason', 'price', 'also']|[0.         0.         0.         ... 0.9        0.93333333 0.93333333]|0.9982091188430786|4.0
1|Everything was perfect the night we were in.|1.0|0.9|1.0|"The explanations indicate that the statement expresses a consistently positive sentiment by using words like ""perfect"" and describing a highly enjoyable experience."|['everyth', 'perfect', 'night', '.']|[0.  0.  0.  ... 1.  0.9 1. ]|0.9979493021965027|3.0
1|The food is very good for your typical bar food.|0.7333333333333334|0.8333333333333334|0.8666666666666667|"The overall consensus is that the statement is positive because the user describes the food as ""very good"" for bar food, suggesting that their experience exceeded expectations."|['food', 'good', 'typic', 'bar', 'food', '.']|[0.         0.         0.         ... 0.73333333 0.83333333 0.86666667]|0.9989836812019348|3.0
0|it was a drive to get there.|0.3|0.7333333333333334|0.8000000000000002|"Overall, the explanations suggest that the statement has a slightly positive sentiment due to the use of the phrase ""drive to get there"" which implies determination and effort. However, the sentiment is not very clear and could be interpreted differently without more context."|['drive', 'get', '.']|[0.         0.         0.         ... 0.3        0.73333333 0.8       ]|0.05819045752286911|0.0
1|At first glance it is a lovely bakery cafe - nice ambiance, clean, friendly staff.|0.8333333333333334|0.8666666666666667|0.8666666666666667|The explanations all highlight positive aspects of the bakery cafe such as the nice ambiance, clean surroundings, and friendly staff, which contribute to the positive sentiment score.|['first', 'glanc', 'love', 'bakeri', 'cafe', 'nice', 'ambianc', ',', 'clean', ',', 'friendli', 'staff', '.']|[0.         0.         0.         ... 0.83333333 0.86666667 0.86666667]|0.9982798099517822|0.0
0|Anyway, I do not think i will go back there.|-0.5333333333333333|0.8000000000000002|0.8000000000000002|The sentiment score is slightly negative with a high confidence rating, indicating a clear expression of reluctance to return to a certain place and implying a negative experience or dissatisfaction.|['anyway', ',', 'think', 'go', 'back', '.']|"[ 0.          0.          0.         ... -0.53333333  0.8
  0.8       ]"|0.004401905462145805|4.0
1|Point your finger at any item on the menu, order it and you won't be disappointed.|0.9|0.8666666666666667|0.8833333333333334|The explanations suggest that the text has a positive sentiment with high confidence, as it expresses satisfaction with the menu items and a recommendation for any choice.|['point', 'finger', 'item', 'menu', ',', 'order', 'disappoint', '.']|[0.         0.         0.         ... 0.9        0.86666667 0.88333333]|0.9988768696784973|0.0
1|Oh this is such a thing of beauty, this restaurant.|1.0|0.8666666666666667|0.8000000000000002|"The majority of explanations express a highly positive sentiment, describing the restaurant as a ""thing of beauty"" and using enthusiastic language to indicate admiration and appreciation. However, some suggest that the explanations could be more detailed and specific."|['oh', 'thing', 'beauti', ',', 'restaur', '.']|[0.         0.         0.         ... 1.         0.86666667 0.8       ]|0.9953461289405823|0.0
1|If you haven't gone here GO NOW!|1.0|0.8333333333333334|0.9|The prompt is a highly positive recommendation with a sense of urgency and excitement, reflecting a strong sentiment.|['gone', 'go']|[0.         0.         0.         ... 1.         0.83333333 0.9       ]|0.9989957213401794|3.0
0|A greasy, unhealthy meal.|-0.8333333333333334|0.8666666666666667|0.9|"The explanations consistently support the idea that the phrase ""greasy, unhealthy meal"" conveys a negative sentiment due to its associations with negative connotations and the use of words like ""greasy"" and ""unhealthy."""|['greasi', ',', 'unhealthi', 'meal', '.']|"[ 0.          0.          0.         ... -0.83333333  0.86666667
  0.9       ]"|0.002784705488011241|2.0
0|first time there and might just be the last.|0.0|0.6999999999999998|0.8333333333333334|"The sentiment of the text is slightly positive, with the phrase ""first time there"" indicating excitement and the phrase ""might just be the last"" suggesting some disappointment. Overall, the sentiment leans towards the positive side and the explanation is clear and concise."|['first', 'time', 'might', 'last', '.']|[0.         0.         0.         ... 0.         0.7        0.83333333]|0.00615319050848484|4.0
1|Those burgers were amazing.|0.9666666666666668|0.8666666666666667|0.9333333333333332|"A consensus is reached among the explanations that the statement ""Those burgers were amazing"" expresses a highly positive sentiment, primarily due to the strong indication of satisfaction and enjoyment conveyed by the word ""amazing""."|['burger', 'amaz', '.']|[0.         0.         0.         ... 0.96666667 0.86666667 0.93333333]|0.9991477727890015|4.0
0|Similarly, the delivery man did not say a word of apology when our food was 45 minutes late.|-0.6666666666666666|0.8666666666666667|0.8166666666666668|"The text expresses a negative sentiment as the delivery man did not apologize for the late delivery, indicating a lack of regard for the customer's time and dissatisfaction with the service. The sentiment score is negative due to the use of phrases like ""did not say a word of apology"" and ""45 minutes late,"" supported by a well-reasoned explanation highlighting the lack of apology and late delivery as reasons for the negative sentiment."|['similarli', ',', 'deliveri', 'man', 'say', 'word', 'apolog', 'food', 'minut', 'late', '.']|"[ 0.          0.          0.         ... -0.66666667  0.86666667
  0.81666667]"|0.015855886042118073|0.0
0|And it was way to expensive.|-0.7333333333333334|0.9|0.8333333333333334|The explanations suggest that the sentiment is negative and clear, with the person finding the product or service overpriced, resulting in a high explanation grade.|['way', 'expens', '.']|"[ 0.          0.          0.         ... -0.73333333  0.9
  0.83333333]"|0.005133916158229113|0.0
1|Be sure to order dessert, even if you need to pack it to-go - the tiramisu and cannoli are both to die for.|0.9666666666666668|0.8666666666666667|0.9833333333333334|"The user's excitement and enthusiasm towards the tiramisu and cannoli, along with the recommendation to order them and the use of the phrase ""to die for,"" indicate a highly positive sentiment towards these desserts."|['sure', 'order', 'dessert', ',', 'even', 'need', 'pack', 'to-go', 'tiramisu', 'cannoli', 'die', '.']|[0.         0.         0.         ... 0.96666667 0.86666667 0.98333333]|0.9991477727890015|4.0
1|This was my first time and I can't wait until the next.|0.8000000000000002|0.8333333333333334|0.9|The explanations suggest that the statement expresses positive sentiment through phrases indicating excitement and anticipation for future experiences.|"['first', 'time', ""can't"", 'wait', 'next', '.']"|[0.         0.         0.         ... 0.8        0.83333333 0.9       ]|0.9986194372177124|0.0
1|The bartender was also nice.|0.6333333333333333|0.8333333333333334|0.8666666666666667|Overall, the bartender is perceived positively due to their clear and kind demeanor, resulting in a slightly positive sentiment.|['bartend', 'also', 'nice', '.']|[0.         0.         0.         ... 0.63333333 0.83333333 0.86666667]|0.9989836812019348|3.0
1|Everything was good and tasty!|1.0|0.9|0.9333333333333332|"The explanations suggest that the statement carries a positive sentiment due to the use of positive words like ""good"" and ""tasty"" in describing the experience."|['everyth', 'good', 'tasti']|[0.         0.         0.         ... 1.         0.9        0.93333333]|0.9985219836235046|2.0
1|This place is two thumbs up....way up.|1.0|0.9|1.0|"The use of the phrase ""two thumbs up....way up"" indicates a highly positive sentiment and strong approval of the place, emphasizing enthusiasm, satisfaction, and a strong endorsement."|['place', 'two', 'thumb', '...', '.', 'way', '.']|[0.  0.  0.  ... 1.  0.9 1. ]|0.9977017045021057|0.0
1|The best place in Vegas for breakfast (just check out a Sat, or Sun.|0.9333333333333332|0.9166666666666666|0.8666666666666667|"The user's prompt indicates a positive sentiment towards the breakfast place in Vegas, as they describe it as ""the best"" and suggest checking it out on weekends, implying an enjoyable experience that they recommend to others."|['best', 'place', 'vega', 'breakfast', '(', 'check', 'sat', ',', 'sun', '.']|[0.         0.         0.         ... 0.93333333 0.91666667 0.86666667]|0.9977508187294006|3.0
1|If you love authentic Mexican food and want a whole bunch of interesting, yet delicious meats to choose from, you need to try this place.|0.9|0.8666666666666667|0.8333333333333334|"The text expresses a strong positive sentiment towards the place, as it mentions positive words like ""love,"" ""authentic,"" ""interesting,"" and ""delicious,"" and recommends trying it. However, more specific details could be provided to strengthen the explanation."|['love', 'authent', 'mexican', 'food', 'want', 'whole', 'bunch', 'interest', ',', 'yet', 'delici', 'meat', 'choos', ',', 'need', 'tri', 'place', '.']|[0.         0.         0.         ... 0.9        0.86666667 0.83333333]|0.9921783208847046|4.0
0|Terrible management.|-0.9333333333333332|0.5333333333333333|0.9|"The consensus is that the phrase ""Terrible management"" expresses a highly negative sentiment, with strong dissatisfaction towards the way management is handling things."|['terribl', 'manag', '.']|"[ 0.          0.          0.         ... -0.93333333  0.53333333
  0.9       ]"|0.024668274447321892|4.0
1|An excellent new restaurant by an experienced Frenchman.|1.0|0.9333333333333332|0.8666666666666667|The overall sentiment of the explanations is positive, as they all highlight the excellent quality and expertise associated with the new restaurant run by an experienced Frenchman.|['excel', 'new', 'restaur', 'experienc', 'frenchman', '.']|[0.         0.         0.         ... 1.         0.93333333 0.86666667]|0.9992490410804749|1.0
0|If there were zero stars I would give it zero stars.|-0.9333333333333332|0.9|0.9|The user's statement reflects an extremely negative sentiment with a strong certainty and expresses extreme dissatisfaction and frustration, as they would give zero stars if possible.|['zero', 'star', 'would', 'give', 'zero', 'star', '.']|"[ 0.          0.          0.         ... -0.93333333  0.9
  0.9       ]"|0.0042469799518585205|0.0
1|Great steak, great sides, great wine, amazing desserts.|1.0|0.9|1.0|The explanations indicate that the text uses positive words to describe the food and dining experience, suggesting a highly enjoyable and positive sentiment.|['great', 'steak', ',', 'great', 'side', ',', 'great', 'wine', ',', 'amaz', 'dessert', '.']|[0.  0.  0.  ... 1.  0.9 1. ]|0.9982091188430786|4.0
